symbol,exchange,name,country,data,updated_at,fund_score
034220,KQ,,,"{""eps"": -670.668, ""name"": ""LG Display Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 5990000000000.0, ""dividendYield"": null}",2026-01-13 11:23:51.703692+00,
034230,KQ,,,"{""eps"": 1159.1774, ""name"": ""Paradise Co., Ltd"", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 15.021846586764456, ""industry"": ""Casinos/Gaming"", ""marketCap"": 1451934117050.0, ""dividendYield"": 0.9041591}",2026-01-13 11:23:51.932648+00,
034310,KQ,,,"{""eps"": 1663.9264, ""name"": ""NICE Holdings Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 7.362104477698052, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 433102010918.0, ""dividendYield"": 3.9936104}",2026-01-13 11:23:52.25127+00,
034590,KQ,,,"{""eps"": 4381.3005, ""name"": ""Incheon City Gas Co., Ltd."", ""sector"": ""Utilities"", ""country"": ""South Korea"", ""peRatio"": 5.797365416957819, ""industry"": ""Gas Distributors"", ""marketCap"": 104080469370.0, ""dividendYield"": 4.9800797}",2026-01-13 11:23:52.882557+00,
034810,KQ,,,"{""eps"": -89.6184, ""name"": ""Haesung Industrial Co., Ltd"", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Real Estate Development"", ""marketCap"": 245071940308.0, ""dividendYield"": 2.7206771}",2026-01-13 11:23:52.573358+00,
034830,KQ,,,"{""eps"": -2.2299, ""name"": ""Korea Real Estate Investment Trust Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Real Estate Investment Trusts"", ""marketCap"": 272738751891.99997, ""dividendYield"": 5.882353}",2026-01-13 11:23:55.752841+00,
034940,KQ,,,"{""eps"": -247.2313, ""name"": ""ChoA Pharmaceutical Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Pharmaceuticals: Other"", ""marketCap"": 30762967192.0, ""dividendYield"": null}",2026-01-13 11:23:56.556297+00,
034950,KQ,,,"{""eps"": 5685.3501, ""name"": ""Korea Ratings Corporation"", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 16.991038071692365, ""industry"": ""Financial Publishing/Services"", ""marketCap"": 431366246939.0, ""dividendYield"": 4.0762887}",2026-01-13 11:23:55.434187+00,
035000,KQ,,,"{""eps"": 794.8294, ""name"": ""HS Ad Inc."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 10.517980336409298, ""industry"": ""Advertising/Marketing Services"", ""marketCap"": 132012827538.99998, ""dividendYield"": 6.508876}",2026-01-13 11:23:56.339976+00,
035080,KQ,,,"{""eps"": -2192.1595, ""name"": ""Gradiant Corporation"", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Internet Software/Services"", ""marketCap"": 124545178413.0, ""dividendYield"": 1.8814676}",2026-01-13 11:23:54.959044+00,
035150,KQ,,,"{""eps"": 2131.5394, ""name"": ""Baiksan Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 5.88446326386455, ""industry"": ""Textiles"", ""marketCap"": 253696412621.0, ""dividendYield"": 2.7602525}",2026-01-13 11:23:59.224036+00,
035200,KQ,,,"{""eps"": 218.6279, ""name"": ""PlumbFast Co., Ltd."", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 16.26050472057775, ""industry"": ""Engineering & Construction"", ""marketCap"": 30249522448.0, ""dividendYield"": 2.0215635}",2026-01-13 11:23:59.613423+00,
035250,KQ,,,"{""eps"": 1807.1303, ""name"": ""Kangwon Land, Inc."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 10.038014414345218, ""industry"": ""Casinos/Gaming"", ""marketCap"": 3593273939667.0, ""dividendYield"": 6.5108514}",2026-01-13 11:23:58.658628+00,
035460,KQ,,,"{""eps"": 749.4902, ""name"": ""Kisan Telecom Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 2.511040171038928, ""industry"": ""Telecommunications Equipment"", ""marketCap"": 27201316675.0, ""dividendYield"": null}",2026-01-13 11:23:59.864393+00,
035510,KQ,,,"{""eps"": 3508.415, ""name"": ""Shinsegae I&C Inc."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 4.526260433842633, ""industry"": ""Information Technology Services"", ""marketCap"": 208229617310.0, ""dividendYield"": 2.740599}",2026-01-13 11:23:58.930568+00,
035600,KQ,,,"{""eps"": 1916.2435, ""name"": ""KGINICIS Co., Ltd."", ""sector"": ""Finance"", ""country"": ""South Korea"", ""peRatio"": 5.197669294116327, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 265386328468.0, ""dividendYield"": 6.018054}",2026-01-13 11:24:02.952475+00,
035610,KQ,,,"{""eps"": 1685.92, ""name"": ""Solborn, Inc."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 2.1501613362437126, ""industry"": ""Packaged Software"", ""marketCap"": 92785997486.0, ""dividendYield"": null}",2026-01-13 11:24:03.159882+00,
035620,KQ,,,"{""eps"": -1.6514, ""name"": ""Barunson Entertainment & Arts Corp."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Movies/Entertainment"", ""marketCap"": 26736204529.0, ""dividendYield"": null}",2026-01-13 11:24:03.399187+00,
035760,KQ,,,"{""eps"": 4011.1849, ""name"": ""CJ ENM Co., Ltd."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 15.506639945717785, ""industry"": ""Broadcasting"", ""marketCap"": 1296553134918.0, ""dividendYield"": null}",2026-01-13 11:24:02.488493+00,
035810,KQ,,,"{""eps"": 498.4324, ""name"": ""Easy Holdings Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 9.870947394270518, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 316129291534.0, ""dividendYield"": 5.319149}",2026-01-13 11:24:02.73869+00,
035900,KQ,,,"{""eps"": 4792.7123, ""name"": ""JYP Entertainment Corp"", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 14.417723342166815, ""industry"": ""Movies/Entertainment"", ""marketCap"": 2312687619781.0, ""dividendYield"": 0.76945245}",2026-01-13 11:24:06.66735+00,
036000,KQ,,,"{""eps"": 5310.7493, ""name"": ""YeaRimDang Publishing Co., Ltd."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": 0.5771313663779987, ""industry"": ""Publishing: Books/Magazines"", ""marketCap"": 72557966423.0, ""dividendYield"": null}",2026-01-13 11:24:07.132315+00,
036010,KQ,,,"{""eps"": 175.6404, ""name"": ""ABCO Electronics Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 43.15635810439967, ""industry"": ""Electronic Production Equipment"", ""marketCap"": 96373767614.0, ""dividendYield"": null}",2026-01-13 11:24:06.873707+00,
036030,KQ,,,"{""eps"": 839.7794, ""name"": ""kt alpha Co., Ltd."", ""sector"": ""Retail Trade"", ""country"": ""South Korea"", ""peRatio"": 5.811049901914717, ""industry"": ""Specialty Stores"", ""marketCap"": 241909466515.0, ""dividendYield"": null}",2026-01-13 11:24:07.408743+00,
036090,KQ,,,"{""eps"": -58.0865, ""name"": ""Wizit Co., Ltd"", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Semiconductors"", ""marketCap"": 73008223999.0, ""dividendYield"": null}",2026-01-13 11:24:12.951645+00,
036120,KQ,,,"{""eps"": 184.8947, ""name"": ""Seoul Information Service Inc."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 10.546543519094923, ""industry"": ""Financial Publishing/Services"", ""marketCap"": 66806706390.00001, ""dividendYield"": 3.02267}",2026-01-13 11:24:13.238843+00,
036170,KQ,,,"{""eps"": 96.9314, ""name"": ""HMNEX Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": 17.806407418029657, ""industry"": ""Semiconductors"", ""marketCap"": 112167511250.0, ""dividendYield"": null}",2026-01-13 11:24:12.329903+00,
036190,KQ,,,"{""eps"": 4892.666, ""name"": ""Geumhwa PSC Co., Ltd"", ""sector"": ""Industrial Services"", ""country"": ""South Korea"", ""peRatio"": 6.223600793514211, ""industry"": ""Engineering & Construction"", ""marketCap"": 178650143027.0, ""dividendYield"": 4.770017}",2026-01-13 11:24:12.738095+00,
036200,KQ,,,"{""eps"": 447.7838, ""name"": ""Union Semiconductor Equipment Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 22.332205854700415, ""industry"": ""Industrial Machinery"", ""marketCap"": 294160537720.0, ""dividendYield"": 0.7960199}",2026-01-13 11:24:12.539434+00,
036220,KQ,,,"{""eps"": 385.4828, ""name"": ""Osang Healthcare Co. Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 28.63123438621661, ""industry"": ""Medical Specialties"", ""marketCap"": 151259535789.0, ""dividendYield"": 4.612546}",2026-01-13 11:24:15.607772+00,
036420,KQ,,,"{""eps"": -4127.3253, ""name"": ""ContentreeJoongAng corp."", ""sector"": ""Consumer Services"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Movies/Entertainment"", ""marketCap"": 127045304298.0, ""dividendYield"": null}",2026-01-13 11:24:15.365203+00,
036460,KQ,,,"{""eps"": 10158.4494, ""name"": ""Korea Gas Corporation"", ""sector"": ""Utilities"", ""country"": ""South Korea"", ""peRatio"": 4.064098611247285, ""industry"": ""Gas Distributors"", ""marketCap"": 3312920272827.0, ""dividendYield"": 3.8089004}",2026-01-13 11:24:15.107773+00,
036480,KQ,,,"{""eps"": 353.412, ""name"": ""Daesung Microbiological Laboratories Co., Ltd."", ""sector"": ""Health Technology"", ""country"": ""South Korea"", ""peRatio"": 20.23134471947755, ""industry"": ""Pharmaceuticals: Other"", ""marketCap"": 26713999665.0, ""dividendYield"": 1.0608203}",2026-01-13 11:24:15.868163+00,
036540,KQ,,,"{""eps"": -111.433, ""name"": ""SFA Semicon Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Semiconductors"", ""marketCap"": 910005729675.0, ""dividendYield"": null}",2026-01-13 11:24:14.872286+00,
036560,KQ,,,"{""eps"": 706.4554, ""name"": ""KZ Precision Corporation"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 20.114504043708916, ""industry"": ""Industrial Machinery"", ""marketCap"": 223177500000.0, ""dividendYield"": 5.6219254}",2026-01-13 11:24:27.80627+00,
036580,KQ,,,"{""eps"": -939.4051, ""name"": ""FARMSCO"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 81593890152.0, ""dividendYield"": 2.1459227}",2026-01-13 11:24:28.406428+00,
036620,KQ,,,"{""eps"": 332.9597, ""name"": ""GAMSUNG Corporation Co., Ltd."", ""sector"": ""Technology Services"", ""country"": ""South Korea"", ""peRatio"": 16.00794330364906, ""industry"": ""Internet Software/Services"", ""marketCap"": 484581322708.0, ""dividendYield"": null}",2026-01-13 11:24:26.4495+00,
036630,KQ,,,"{""eps"": -798.8252, ""name"": ""Sejong Telecom Inc."", ""sector"": ""Communications"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Major Telecommunications"", ""marketCap"": 90270405884.0, ""dividendYield"": 0.0}",2026-01-13 11:24:28.112232+00,
036640,KQ,,,"{""eps"": 941.736, ""name"": ""HRS Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 5.458005215899148, ""industry"": ""Industrial Specialties"", ""marketCap"": 82465906334.0, ""dividendYield"": 7.797271}",2026-01-13 11:24:27.549436+00,
036670,KQ,,,"{""eps"": 1012.3638, ""name"": ""Samyang KCI Corporation"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 6.173669979112252, ""industry"": ""Chemicals: Major Diversified"", ""marketCap"": 66928447113.0, ""dividendYield"": 3.9808917}",2026-01-13 11:24:37.152412+00,
036710,KQ,,,"{""eps"": -1303.6798, ""name"": ""SIMMTECH Holdings Co., Ltd."", ""sector"": ""Electronic Technology"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronic Components"", ""marketCap"": 117381034241.0, ""dividendYield"": 0.46620047}",2026-01-13 11:24:36.539925+00,
036800,KQ,,,"{""eps"": 5164.7835, ""name"": ""NICE Information & Telecommunication, Inc."", ""sector"": ""Commercial Services"", ""country"": ""South Korea"", ""peRatio"": 4.6371740461144215, ""industry"": ""Miscellaneous Commercial Services"", ""marketCap"": 207915621185.0, ""dividendYield"": 3.2595575}",2026-01-13 11:24:36.836403+00,
036810,KQ,,,"{""eps"": -9.6558, ""name"": ""Fine Semitech Corp"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Industrial Machinery"", ""marketCap"": 613396696091.0, ""dividendYield"": 0.0}",2026-01-13 11:24:35.476309+00,
036830,KQ,,,"{""eps"": 4044.5196, ""name"": ""Soulbrain Holdings Co., Ltd."", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 9.407792213443594, ""industry"": ""Chemicals: Specialty"", ""marketCap"": 764154092789.0, ""dividendYield"": 0.5913978}",2026-01-13 11:24:36.316447+00,
036890,KQ,,,"{""eps"": 1717.4509, ""name"": ""Jinsung T.E.C. Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 8.326699612114087, ""industry"": ""Industrial Machinery"", ""marketCap"": 279362607956.0, ""dividendYield"": 1.4749262}",2026-01-13 11:24:45.564452+00,
036930,KQ,,,"{""eps"": 1362.4543, ""name"": ""Jusung Engineering Co., Ltd"", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 24.29439284679126, ""industry"": ""Industrial Machinery"", ""marketCap"": 1494191188431.0, ""dividendYield"": 0.8592814}",2026-01-13 11:24:45.033433+00,
037070,KQ,,,"{""eps"": -347.3046, ""name"": ""Paseco Co., Ltd"", ""sector"": ""Consumer Durables"", ""country"": ""South Korea"", ""peRatio"": null, ""industry"": ""Electronics/Appliances"", ""marketCap"": 145597229633.0, ""dividendYield"": 1.3333334}",2026-01-13 11:24:45.803127+00,
037230,KQ,,,"{""eps"": 182.5619, ""name"": ""Hankuk Package Co., Ltd"", ""sector"": ""Process Industries"", ""country"": ""South Korea"", ""peRatio"": 10.056862905129712, ""industry"": ""Containers/Packaging"", ""marketCap"": 55488205883.0, ""dividendYield"": 2.1401818}",2026-01-13 11:24:46.278131+00,
037330,KQ,,,"{""eps"": 43.6242, ""name"": ""Inzi Display Co., Ltd."", ""sector"": ""Producer Manufacturing"", ""country"": ""South Korea"", ""peRatio"": 32.98627825839786, ""industry"": ""Industrial Machinery"", ""marketCap"": 62185361542.0, ""dividendYield"": 1.7730497}",2026-01-13 11:24:46.047267+00,
A1AP34,SA,,,"{""eps"": -0.0023068, ""name"": ""Advance Auto Parts, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.0625 Sh"", ""sector"": ""Retail Trade"", ""country"": ""Brazil"", ""peRatio"": null, ""industry"": ""Specialty Stores"", ""marketCap"": 13902782936.422417, ""dividendYield"": 1.5864438}",2026-01-13 10:54:58.275996+00,
A1CR34,SA,,,"{""eps"": 0.0019621, ""name"": ""Amcor PLC Shs Unsponsored Brazilian Depositary Receipt Repr 1 Sh"", ""sector"": ""Process Industries"", ""peRatio"": 22989.999999999996, ""industry"": ""Containers/Packaging"", ""marketCap"": 108767641033.92569, ""dividendYield"": 6.035587}",2026-01-14 17:19:56.831589+00,
A1DM34,SA,,,"{""eps"": 0.0142764, ""name"": ""Archer-Daniels-Midland Company Shs Unsponsored Brazilian Depository Receipt Repr 1 Sh"", ""sector"": ""Process Industries"", ""country"": ""Brazil"", ""peRatio"": 23355.633802816898, ""industry"": ""Agricultural Commodities/Milling"", ""marketCap"": 161053015285.56033, ""dividendYield"": 2.2446134}",2026-01-13 10:58:08.983668+00,
A1EG34,SA,,,"{""eps"": 5.341630565524742, ""name"": ""Aegon Ltd. ADR Unsponsored Brazilian Depositary Receipt Repr 0.25 ADR"", ""sector"": ""Finance"", ""peRatio"": 7.930162799612988, ""industry"": ""Multi-Line Insurance"", ""marketCap"": 62281741363.551956, ""dividendYield"": 4.2401347}",2026-01-14 17:19:57.331469+00,
A1EN34,SA,Alliant Energy Corporation Unsponsored Brazilian Depositary Receipt Repr 1 Sh,,"{""eps"": 0.0180588, ""name"": ""Alliant Energy Corporation Unsponsored Brazilian Depositary Receipt Repr 1 Sh"", ""sector"": ""Utilities"", ""peRatio"": 19269.44444444445, ""industry"": ""Electric Utilities"", ""marketCap"": 91595236968.22833, ""dividendYield"": 2.1125982}",2026-01-14 17:28:42.157168+00,
A1EP34,SA,,,"{""eps"": 0.0194756, ""name"": ""American Electric Power Company, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh"", ""sector"": ""Utilities"", ""country"": ""Brazil"", ""peRatio"": 16052.061855670105, ""industry"": ""Electric Utilities"", ""marketCap"": 335449319251.0776, ""dividendYield"": 2.2381186}",2026-01-13 10:58:08.635057+00,
A1GI34,SA,"Agilent Technologies, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh",,"{""eps"": 0.0129496, ""name"": ""Agilent Technologies, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 1/2 Sh"", ""sector"": ""Health Technology"", ""peRatio"": 30666.666666666668, ""industry"": ""Medical Specialties"", ""marketCap"": 223379412272.48248, ""dividendYield"": 0.46547106}",2026-01-14 17:28:41.951933+00,
A1GN34,SA,,,"{""eps"": 0.0211093, ""name"": ""Allegion PLC Shs Unsponsored Brazilian Depositary Receipt Repr 0.5 Sh"", ""sector"": ""Consumer Durables"", ""country"": ""Brazil"", ""peRatio"": 20857.142857142855, ""industry"": ""Tools & Hardware"", ""marketCap"": 74842238857.75862, ""dividendYield"": 0.8926941}",2026-01-13 10:58:09.239967+00,
A1KA34,SA,"Akamai Technologies, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.0833 Sh",,"{""eps"": 0.0016364, ""name"": ""Akamai Technologies, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.0833 Sh"", ""sector"": ""Technology Services"", ""peRatio"": 25281.25, ""industry"": ""Data Processing Services"", ""marketCap"": 68841490651.58858, ""dividendYield"": null}",2026-01-14 17:28:41.197548+00,
A1LL34,SA,"Bread Financial Holdings, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",,"{""eps"": 0.0140474, ""name"": ""Bread Financial Holdings, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh"", ""sector"": ""Finance"", ""peRatio"": 7775.36231884058, ""industry"": ""Finance/Rental/Leasing"", ""marketCap"": 17160599068.389874, ""dividendYield"": 0.7818387}",2026-01-14 17:28:41.438088+00,
A1MP34,SA,"Ameriprise Financial, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh",,"{""eps"": 0.0527282, ""name"": ""Ameriprise Financial, Inc. Shs Unsponsored Brazilian Depositary Receipt Repr 0.25 Sh"", ""sector"": ""Finance"", ""peRatio"": 12921.194605009634, ""industry"": ""Investment Banks/Brokers"", ""marketCap"": 247833604054.9273, ""dividendYield"": 0.85585487}",2026-01-14 17:28:41.639178+00,
